#1
double profiles(8760,3)
25192800.0 0.608897 0.520000
25196400.0 0.495190 0.550000
25200000.0 0.335787 0.680000
25203600.0 0.145141 0.880000
25207200.0 0.002379 1.000000
25210800.0 0.000000 0.950000
25214400.0 0.000000 0.750000
25218000.0 0.000000 0.520000
25221600.0 0.000000 0.350000
25225200.0 0.000000 0.260000
25228800.0 0.000000 0.220000
25232400.0 0.000000 0.180000
25236000.0 0.000000 0.160000
25239600.0 0.000000 0.160000
25243200.0 0.000000 0.180000
25246800.0 0.000000 0.280000
25250400.0 0.000000 0.400000
25254000.0 0.019142 0.450000
25257600.0 0.197396 0.500000
25261200.0 0.387693 0.550000
25264800.0 0.537777 0.580000
25268400.0 0.636677 0.600000
25272000.0 0.681296 0.580000
25275600.0 0.671479 0.550000
25279200.0 0.608427 0.520000
25282800.0 0.494544 0.550000
25286400.0 0.334935 0.680000
25290000.0 0.144046 0.880000
25293600.0 0.002136 1.000000
25297200.0 0.000000 0.950000
25300800.0 0.000000 0.750000
25304400.0 0.000000 0.520000
25308000.0 0.000000 0.350000
25311600.0 0.000000 0.260000
25315200.0 0.000000 0.220000
25318800.0 0.000000 0.180000
25322400.0 0.000000 0.160000
25326000.0 0.000000 0.160000
25329600.0 0.000000 0.180000
25333200.0 0.000000 0.280000
25336800.0 0.000000 0.400000
25340400.0 0.018999 0.450000
25344000.0 0.197520 0.500000
25347600.0 0.387907 0.550000
25351200.0 0.537913 0.580000
25354800.0 0.636673 0.600000
25358400.0 0.681135 0.580000
25362000.0 0.671161 0.550000
25365600.0 0.607952 0.520000
25369200.0 0.493906 0.550000
25372800.0 0.334104 0.680000
25376400.0 0.142981 0.880000
25380000.0 0.001915 1.000000
25383600.0 0.000000 0.950000
25387200.0 0.000000 0.750000
25390800.0 0.000000 0.520000
25394400.0 0.000000 0.350000
25398000.0 0.000000 0.260000
25401600.0 0.000000 0.220000
25405200.0 0.000000 0.180000
25408800.0 0.000000 0.160000
25412400.0 0.000000 0.160000
25416000.0 0.000000 0.180000
25419600.0 0.000000 0.280000
25423200.0 0.000000 0.400000
25426800.0 0.018838 0.450000
25430400.0 0.197602 0.500000
25434000.0 0.388076 0.550000
25437600.0 0.538007 0.580000
25441200.0 0.636635 0.600000
25444800.0 0.680949 0.580000
25448400.0 0.670827 0.550000
25452000.0 0.607474 0.520000
25455600.0 0.493278 0.550000
25459200.0 0.333296 0.680000
25462800.0 0.141948 0.880000
25466400.0 0.001714 1.000000
25470000.0 0.000000 0.950000
25473600.0 0.000000 0.750000
25477200.0 0.000000 0.520000
25480800.0 0.000000 0.350000
25484400.0 0.000000 0.260000
25488000.0 0.000000 0.220000
25491600.0 0.000000 0.180000
25495200.0 0.000000 0.160000
25498800.0 0.000000 0.160000
25502400.0 0.000000 0.180000
25506000.0 0.000000 0.280000
25509600.0 0.000000 0.400000
25513200.0 0.018658 0.450000
25516800.0 0.197642 0.500000
25520400.0 0.388201 0.550000
25524000.0 0.538061 0.580000
25527600.0 0.636563 0.600000
25531200.0 0.680738 0.580000
25534800.0 0.670479 0.550000
25538400.0 0.606994 0.520000
25542000.0 0.492661 0.550000
25545600.0 0.332513 0.680000
25549200.0 0.140948 0.880000
25552800.0 0.001533 1.000000
25556400.0 0.000000 0.950000
25560000.0 0.000000 0.750000
25563600.0 0.000000 0.520000
25567200.0 0.000000 0.350000
25570800.0 0.000000 0.260000
25574400.0 0.000000 0.220000
25578000.0 0.000000 0.180000
25581600.0 0.000000 0.160000
25585200.0 0.000000 0.160000
25588800.0 0.000000 0.180000
25592400.0 0.000000 0.280000
25596000.0 0.000000 0.400000
25599600.0 0.018461 0.450000
25603200.0 0.197640 0.500000
25606800.0 0.388282 0.550000
25610400.0 0.538075 0.580000
25614000.0 0.636458 0.600000
25617600.0 0.680503 0.580000
25621200.0 0.670119 0.550000
25624800.0 0.606514 0.520000
25628400.0 0.492058 0.550000
25632000.0 0.331756 0.680000
25635600.0 0.139985 0.880000
25639200.0 0.001370 1.000000
25642800.0 0.000000 0.950000
25646400.0 0.000000 0.750000
25650000.0 0.000000 0.520000
25653600.0 0.000000 0.350000
25657200.0 0.000000 0.260000
25660800.0 0.000000 0.220000
25664400.0 0.000000 0.180000
25668000.0 0.000000 0.160000
25671600.0 0.000000 0.160000
25675200.0 0.000000 0.180000
25678800.0 0.000000 0.280000
25682400.0 0.000000 0.400000
25686000.0 0.018244 0.450000
25689600.0 0.197595 0.500000
25693200.0 0.388319 0.550000
25696800.0 0.538048 0.580000
25700400.0 0.636320 0.600000
25704000.0 0.680245 0.580000
25707600.0 0.669747 0.550000
25711200.0 0.606035 0.520000
25714800.0 0.491470 0.550000
25718400.0 0.331027 0.680000
25722000.0 0.139058 0.880000
25725600.0 0.001224 1.000000
25729200.0 0.000000 0.950000
25732800.0 0.000000 0.750000
25736400.0 0.000000 0.520000
25740000.0 0.000000 0.350000
25743600.0 0.000000 0.260000
25747200.0 0.000000 0.220000
25750800.0 0.000000 0.180000
25754400.0 0.000000 0.160000
25758000.0 0.000000 0.160000
25761600.0 0.000000 0.180000
25765200.0 0.000000 0.280000
25768800.0 0.000000 0.400000
25772400.0 0.018009 0.450000
25776000.0 0.197507 0.500000
25779600.0 0.388311 0.550000
25783200.0 0.537982 0.580000
25786800.0 0.636150 0.600000
25790400.0 0.679966 0.580000
25794000.0 0.669364 0.550000
25797600.0 0.605558 0.520000
25801200.0 0.490897 0.550000
25804800.0 0.330328 0.680000
25808400.0 0.138170 0.880000
25812000.0 0.001093 1.000000
25815600.0 0.000000 0.950000
25819200.0 0.000000 0.750000
25822800.0 0.000000 0.520000
25826400.0 0.000000 0.350000
25830000.0 0.000000 0.260000
25833600.0 0.000000 0.220000
25837200.0 0.000000 0.180000
25840800.0 0.000000 0.160000
25844400.0 0.000000 0.160000
25848000.0 0.000000 0.180000
25851600.0 0.000000 0.280000
25855200.0 0.000000 0.400000
25858800.0 0.017756 0.450000
25862400.0 0.197375 0.500000
25866000.0 0.388260 0.550000
25869600.0 0.537877 0.580000
25873200.0 0.635949 0.600000
25876800.0 0.679665 0.580000
25880400.0 0.668973 0.550000
25884000.0 0.605086 0.520000
25887600.0 0.490343 0.550000
25891200.0 0.329660 0.680000
25894800.0 0.137321 0.880000
25898400.0 0.000977 1.000000
25902000.0 0.000000 0.950000
25905600.0 0.000000 0.750000
25909200.0 0.000000 0.520000
25912800.0 0.000000 0.350000
25916400.0 0.000000 0.260000
25920000.0 0.000000 0.220000
25923600.0 0.000000 0.180000
25927200.0 0.000000 0.160000
25930800.0 0.000000 0.160000
25934400.0 0.000000 0.180000
25938000.0 0.000000 0.280000
25941600.0 0.000000 0.400000
25945200.0 0.017485 0.450000
25948800.0 0.197201 0.500000
25952400.0 0.388165 0.550000
25956000.0 0.537734 0.580000
25959600.0 0.635719 0.600000
25963200.0 0.679345 0.580000
25966800.0 0.668575 0.550000
25970400.0 0.604619 0.520000
25974000.0 0.489808 0.550000
25977600.0 0.329026 0.680000
25981200.0 0.136515 0.880000
25984800.0 0.000873 1.000000
25988400.0 0.000000 0.950000
25992000.0 0.000000 0.750000
25995600.0 0.000000 0.520000
25999200.0 0.000000 0.350000
26002800.0 0.000000 0.260000
26006400.0 0.000000 0.220000
26010000.0 0.000000 0.180000
26013600.0 0.000000 0.160000
26017200.0 0.000000 0.160000
26020800.0 0.000000 0.180000
26024400.0 0.000000 0.280000
26028000.0 0.000000 0.400000
26031600.0 0.017196 0.450000
26035200.0 0.196984 0.500000
26038800.0 0.388027 0.550000
26042400.0 0.537553 0.580000
26046000.0 0.635459 0.600000
26049600.0 0.679007 0.580000
26053200.0 0.668170 0.550000
26056800.0 0.604160 0.520000
26060400.0 0.489294 0.550000
26064000.0 0.328426 0.680000
26067600.0 0.135751 0.880000
26071200.0 0.000781 1.000000
26074800.0 0.000000 0.950000
26078400.0 0.000000 0.750000
26082000.0 0.000000 0.520000
26085600.0 0.000000 0.350000
26089200.0 0.000000 0.260000
26092800.0 0.000000 0.220000
26096400.0 0.000000 0.180000
26100000.0 0.000000 0.160000
26103600.0 0.000000 0.160000
26107200.0 0.000000 0.180000
26110800.0 0.000000 0.280000
26114400.0 0.000000 0.400000
26118000.0 0.016889 0.450000
26121600.0 0.196723 0.500000
26125200.0 0.387846 0.550000
26128800.0 0.537335 0.580000
26132400.0 0.635172 0.600000
26136000.0 0.678652 0.580000
26139600.0 0.667760 0.550000
26143200.0 0.603708 0.520000
26146800.0 0.488803 0.550000
26150400.0 0.327862 0.680000
26154000.0 0.135032 0.880000
26157600.0 0.000699 1.000000
26161200.0 0.000000 0.950000
26164800.0 0.000000 0.750000
26168400.0 0.000000 0.520000
26172000.0 0.000000 0.350000
26175600.0 0.000000 0.260000
26179200.0 0.000000 0.220000
26182800.0 0.000000 0.180000
26186400.0 0.000000 0.160000
26190000.0 0.000000 0.160000
26193600.0 0.000000 0.180000
26197200.0 0.000000 0.280000
26200800.0 0.000000 0.400000
26204400.0 0.016565 0.450000
26208000.0 0.196420 0.500000
26211600.0 0.387624 0.550000
26215200.0 0.537081 0.580000
26218800.0 0.634857 0.600000
26222400.0 0.678281 0.580000
26226000.0 0.667347 0.550000
26229600.0 0.603267 0.520000
26233200.0 0.488335 0.550000
26236800.0 0.327335 0.680000
26240400.0 0.134358 0.880000
26244000.0 0.000627 1.000000
26247600.0 0.000000 0.950000
26251200.0 0.000000 0.750000
26254800.0 0.000000 0.520000
26258400.0 0.000000 0.350000
26262000.0 0.000000 0.260000
26265600.0 0.000000 0.220000
26269200.0 0.000000 0.180000
26272800.0 0.000000 0.160000
26276400.0 0.000000 0.160000
26280000.0 0.000000 0.180000
26283600.0 0.000000 0.280000
26287200.0 0.000000 0.400000
26290800.0 0.016225 0.450000
26294400.0 0.196074 0.500000
26298000.0 0.387360 0.550000
26301600.0 0.536793 0.580000
26305200.0 0.634517 0.600000
26308800.0 0.677895 0.580000
26312400.0 0.666931 0.550000
26316000.0 0.602837 0.520000
26319600.0 0.487893 0.550000
26323200.0 0.326848 0.680000
26326800.0 0.133731 0.880000
26330400.0 0.000564 1.000000
26334000.0 0.000000 0.950000
26337600.0 0.000000 0.750000
26341200.0 0.000000 0.520000
26344800.0 0.000000 0.350000
26348400.0 0.000000 0.260000
26352000.0 0.000000 0.220000
26355600.0 0.000000 0.180000
26359200.0 0.000000 0.160000
26362800.0 0.000000 0.160000
26366400.0 0.000000 0.180000
26370000.0 0.000000 0.280000
26373600.0 0.000000 0.400000
26377200.0 0.015843 0.450000
26380800.0 0.195139 0.500000
26384400.0 0.385240 0.550000
26388000.0 0.533110 0.580000
26391600.0 0.629362 0.600000
26395200.0 0.671721 0.580000
26398800.0 0.660447 0.550000
26402400.0 0.596858 0.520000
26406000.0 0.483159 0.550000
26409600.0 0.323815 0.680000
26413200.0 0.132304 0.880000
26416800.0 0.000505 1.000000
26420400.0 0.000000 0.950000
26424000.0 0.000000 0.750000
26427600.0 0.000000 0.520000
26431200.0 0.000000 0.350000
26434800.0 0.000000 0.260000
26438400.0 0.000000 0.220000
26442000.0 0.000000 0.180000
26445600.0 0.000000 0.160000
26449200.0 0.000000 0.160000
26452800.0 0.000000 0.180000
26456400.0 0.000000 0.280000
26460000.0 0.000000 0.400000
26463600.0 0.015473 0.450000
26467200.0 0.194719 0.500000
26470800.0 0.384908 0.550000
26474400.0 0.532768 0.580000
26478000.0 0.628988 0.600000
26481600.0 0.671325 0.580000
26485200.0 0.660046 0.550000
26488800.0 0.596469 0.520000
26492400.0 0.482786 0.550000
26496000.0 0.323423 0.680000
26499600.0 0.131786 0.880000
26503200.0 0.000456 1.000000
26506800.0 0.000000 0.950000
26510400.0 0.000000 0.750000
26514000.0 0.000000 0.520000
26517600.0 0.000000 0.350000
26521200.0 0.000000 0.260000
26524800.0 0.000000 0.220000
26528400.0 0.000000 0.180000
26532000.0 0.000000 0.160000
26535600.0 0.000000 0.160000
26539200.0 0.000000 0.180000
26542800.0 0.000000 0.280000
26546400.0 0.000000 0.400000
26550000.0 0.015088 0.450000
26553600.0 0.194258 0.500000
26557200.0 0.384537 0.550000
26560800.0 0.532394 0.580000
26564400.0 0.628593 0.600000
26568000.0 0.670918 0.580000
26571600.0 0.659648 0.550000
26575200.0 0.596096 0.520000
26578800.0 0.482443 0.550000
26582400.0 0.323075 0.680000
26586000.0 0.131317 0.880000
26589600.0 0.000414 1.000000
26593200.0 0.000000 0.950000
26596800.0 0.000000 0.750000
26600400.0 0.000000 0.520000
26604000.0 0.000000 0.350000
26607600.0 0.000000 0.260000
26611200.0 0.000000 0.220000
26614800.0 0.000000 0.180000
26618400.0 0.000000 0.160000
26622000.0 0.000000 0.160000
26625600.0 0.000000 0.180000
26629200.0 0.000000 0.280000
26632800.0 0.000000 0.400000
26636400.0 0.014689 0.450000
26640000.0 0.193757 0.500000
26643600.0 0.384128 0.550000
26647200.0 0.531990 0.580000
26650800.0 0.628176 0.600000
26654400.0 0.670502 0.580000
26658000.0 0.659253 0.550000
26661600.0 0.595740 0.520000
26665200.0 0.482130 0.550000
26668800.0 0.322770 0.680000
26672400.0 0.130900 0.880000
26676000.0 0.000377 1.000000
26679600.0 0.000000 0.950000
26683200.0 0.000000 0.750000
26686800.0 0.000000 0.520000
26690400.0 0.000000 0.350000
26694000.0 0.000000 0.260000
26697600.0 0.000000 0.220000
26701200.0 0.000000 0.180000
26704800.0 0.000000 0.160000
26708400.0 0.000000 0.160000
26712000.0 0.000000 0.180000
26715600.0 0.000000 0.280000
26719200.0 0.000000 0.400000
26722800.0 0.014278 0.450000
26726400.0 0.193215 0.500000
26730000.0 0.383682 0.550000
26733600.0 0.531556 0.580000
26737200.0 0.627741 0.600000
26740800.0 0.670079 0.580000
26744400.0 0.658863 0.550000
26748000.0 0.595402 0.520000
26751600.0 0.481849 0.550000
26755200.0 0.322510 0.680000
26758800.0 0.130535 0.880000
26762400.0 0.000346 1.000000
26766000.0 0.000000 0.950000
26769600.0 0.000000 0.750000
26773200.0 0.000000 0.520000
26776800.0 0.000000 0.350000
26780400.0 0.000000 0.260000
26784000.0 0.000000 0.220000
26787600.0 0.000000 0.180000
26791200.0 0.000000 0.160000
26794800.0 0.000000 0.160000
26798400.0 0.000000 0.180000
26802000.0 0.000000 0.280000
26805600.0 0.000000 0.400000
26809200.0 0.013855 0.450000
26812800.0 0.192634 0.500000
26816400.0 0.383200 0.550000
26820000.0 0.531094 0.580000
26823600.0 0.627288 0.600000
26827200.0 0.669649 0.580000
26830800.0 0.658479 0.550000
26834400.0 0.595083 0.520000
26838000.0 0.481601 0.550000
26841600.0 0.322296 0.680000
26845200.0 0.130223 0.880000
26848800.0 0.000318 1.000000
26852400.0 0.000000 0.950000
26856000.0 0.000000 0.750000
26859600.0 0.000000 0.520000
26863200.0 0.000000 0.350000
26866800.0 0.000000 0.260000
26870400.0 0.000000 0.220000
26874000.0 0.000000 0.180000
26877600.0 0.000000 0.160000
26881200.0 0.000000 0.160000
26884800.0 0.000000 0.180000
26888400.0 0.000000 0.280000
26892000.0 0.000000 0.400000
26895600.0 0.013420 0.450000
26899200.0 0.192015 0.500000
26902800.0 0.382683 0.550000
26906400.0 0.530605 0.580000
26910000.0 0.626818 0.600000
26913600.0 0.669215 0.580000
26917200.0 0.658102 0.550000
26920800.0 0.594786 0.520000
26924400.0 0.481387 0.550000
26928000.0 0.322130 0.680000
26931600.0 0.129966 0.880000
26935200.0 0.000294 1.000000
26938800.0 0.000000 0.950000
26942400.0 0.000000 0.750000
26946000.0 0.000000 0.520000
26949600.0 0.000000 0.350000
26953200.0 0.000000 0.260000
26956800.0 0.000000 0.220000
26960400.0 0.000000 0.180000
26964000.0 0.000000 0.160000
26967600.0 0.000000 0.160000
26971200.0 0.000000 0.180000
26974800.0 0.000000 0.280000
26978400.0 0.000000 0.400000
26982000.0 0.012976 0.450000
26985600.0 0.191358 0.500000
26989200.0 0.382132 0.550000
26992800.0 0.530090 0.580000
26996400.0 0.626333 0.600000
27000000.0 0.668777 0.580000
27003600.0 0.657736 0.550000
27007200.0 0.594510 0.520000
27010800.0 0.481209 0.550000
27014400.0 0.322012 0.680000
27018000.0 0.129765 0.880000
27021600.0 0.000274 1.000000
27025200.0 0.000000 0.950000
27028800.0 0.000000 0.750000
27032400.0 0.000000 0.520000
27036000.0 0.000000 0.350000
27039600.0 0.000000 0.260000
27043200.0 0.000000 0.220000
27046800.0 0.000000 0.180000
27050400.0 0.000000 0.160000
27054000.0 0.000000 0.160000
27057600.0 0.000000 0.180000
27061200.0 0.000000 0.280000
27064800.0 0.000000 0.400000
27068400.0 0.012523 0.450000
27072000.0 0.190664 0.500000
27075600.0 0.381548 0.550000
27079200.0 0.529552 0.580000
27082800.0 0.625834 0.600000
27086400.0 0.668337 0.580000
27090000.0 0.657379 0.550000
27093600.0 0.594258 0.520000
27097200.0 0.481068 0.550000
27100800.0 0.321945 0.680000
27104400.0 0.129620 0.880000
27108000.0 0.000256 1.000000
27111600.0 0.000000 0.950000
27115200.0 0.000000 0.750000
27118800.0 0.000000 0.520000
27122400.0 0.000000 0.350000
27126000.0 0.000000 0.260000
27129600.0 0.000000 0.220000
27133200.0 0.000000 0.180000
27136800.0 0.000000 0.160000
27140400.0 0.000000 0.160000
27144000.0 0.000000 0.180000
27147600.0 0.000000 0.280000
27151200.0 0.000000 0.400000
27154800.0 0.012063 0.450000
27158400.0 0.189933 0.500000
27162000.0 0.380933 0.550000
27165600.0 0.528990 0.580000
27169200.0 0.625323 0.600000
27172800.0 0.667897 0.580000
27176400.0 0.657035 0.550000
27180000.0 0.594032 0.520000
27183600.0 0.480965 0.550000
27187200.0 0.321928 0.680000
27190800.0 0.129532 0.880000
27194400.0 0.000242 1.000000
27198000.0 0.000000 0.950000
27201600.0 0.000000 0.750000
27205200.0 0.000000 0.520000
27208800.0 0.000000 0.350000
27212400.0 0.000000 0.260000
27216000.0 0.000000 0.220000
27219600.0 0.000000 0.180000
27223200.0 0.000000 0.160000
27226800.0 0.000000 0.160000
27230400.0 0.000000 0.180000
27234000.0 0.000000 0.280000
27237600.0 0.000000 0.400000
27241200.0 0.011596 0.450000
27244800.0 0.189168 0.500000
27248400.0 0.380287 0.550000
27252000.0 0.528407 0.580000
27255600.0 0.624801 0.600000
27259200.0 0.667458 0.580000
27262800.0 0.656704 0.550000
27266400.0 0.593831 0.520000
27270000.0 0.480901 0.550000
27273600.0 0.321963 0.680000
27277200.0 0.129504 0.880000
27280800.0 0.000230 1.000000
27284400.0 0.000000 0.950000
27288000.0 0.000000 0.750000
27291600.0 0.000000 0.520000
27295200.0 0.000000 0.350000
27298800.0 0.000000 0.260000
27302400.0 0.000000 0.220000
27306000.0 0.000000 0.180000
27309600.0 0.000000 0.160000
27313200.0 0.000000 0.160000
27316800.0 0.000000 0.180000
27320400.0 0.000000 0.280000
27324000.0 0.000000 0.400000
27327600.0 0.011123 0.450000
27331200.0 0.188368 0.500000
27334800.0 0.379611 0.550000
27338400.0 0.527803 0.580000
27342000.0 0.624270 0.600000
27345600.0 0.667021 0.580000
27349200.0 0.656389 0.550000
27352800.0 0.593659 0.520000
27356400.0 0.480879 0.550000
27360000.0 0.322051 0.680000
27363600.0 0.129535 0.880000
27367200.0 0.000220 1.000000
27370800.0 0.000000 0.950000
27374400.0 0.000000 0.750000
27378000.0 0.000000 0.520000
27381600.0 0.000000 0.350000
27385200.0 0.000000 0.260000
27388800.0 0.000000 0.220000
27392400.0 0.000000 0.180000
27396000.0 0.000000 0.160000
27399600.0 0.000000 0.160000
27403200.0 0.000000 0.180000
27406800.0 0.000000 0.280000
27410400.0 0.000000 0.400000
27414000.0 0.010647 0.450000
27417600.0 0.187533 0.500000
27421200.0 0.378907 0.550000
27424800.0 0.527180 0.580000
27428400.0 0.623731 0.600000
27432000.0 0.666589 0.580000
27435600.0 0.656089 0.550000
27439200.0 0.593515 0.520000
27442800.0 0.480898 0.550000
27446400.0 0.322193 0.680000
27450000.0 0.129627 0.880000
27453600.0 0.000212 1.000000
27457200.0 0.000000 0.950000
27460800.0 0.000000 0.750000
27464400.0 0.000000 0.520000
27468000.0 0.000000 0.350000
27471600.0 0.000000 0.260000
27475200.0 0.000000 0.220000
27478800.0 0.000000 0.180000
27482400.0 0.000000 0.160000
27486000.0 0.000000 0.160000
27489600.0 0.000000 0.180000
27493200.0 0.000000 0.280000
27496800.0 0.000000 0.400000
27500400.0 0.010167 0.450000
27504000.0 0.186666 0.500000
27507600.0 0.378175 0.550000
27511200.0 0.526539 0.580000
27514800.0 0.623185 0.600000
27518400.0 0.666161 0.580000
27522000.0 0.655808 0.550000
27525600.0 0.593403 0.520000
27529200.0 0.480960 0.550000
27532800.0 0.322392 0.680000
27536400.0 0.129782 0.880000
27540000.0 0.000206 1.000000
27543600.0 0.000000 0.950000
27547200.0 0.000000 0.750000
27550800.0 0.000000 0.520000
27554400.0 0.000000 0.350000
27558000.0 0.000000 0.260000
27561600.0 0.000000 0.220000
27565200.0 0.000000 0.180000
27568800.0 0.000000 0.160000
27572400.0 0.000000 0.160000
27576000.0 0.000000 0.180000
27579600.0 0.000000 0.280000
27583200.0 0.000000 0.400000
27586800.0 0.009686 0.450000
27590400.0 0.185766 0.500000
27594000.0 0.377417 0.550000
27597600.0 0.525881 0.580000
27601200.0 0.622633 0.600000
27604800.0 0.665741 0.580000
27608400.0 0.655546 0.550000
27612000.0 0.593321 0.520000
27615600.0 0.481067 0.550000
27619200.0 0.322646 0.680000
27622800.0 0.130000 0.880000
27626400.0 0.000203 1.000000
27630000.0 0.000000 0.950000
27633600.0 0.000000 0.750000
27637200.0 0.000000 0.520000
27640800.0 0.000000 0.350000
27644400.0 0.000000 0.260000
27648000.0 0.000000 0.220000
27651600.0 0.000000 0.180000
27655200.0 0.000000 0.160000
27658800.0 0.000000 0.160000
27662400.0 0.000000 0.180000
27666000.0 0.000000 0.280000
27669600.0 0.000000 0.400000
27673200.0 0.009174 0.450000
27676800.0 0.184662 0.500000
27680400.0 0.376434 0.550000
27684000.0 0.525007 0.580000
27687600.0 0.621880 0.600000
27691200.0 0.665132 0.580000
27694800.0 0.655109 0.550000
27698400.0 0.593078 0.520000
27702000.0 0.481024 0.550000
27705600.0 0.322769 0.680000
27709200.0 0.130131 0.880000
27712800.0 0.000199 1.000000
27716400.0 0.000000 0.950000
27720000.0 0.000000 0.750000
27723600.0 0.000000 0.520000
27727200.0 0.000000 0.350000
27730800.0 0.000000 0.260000
27734400.0 0.000000 0.220000
27738000.0 0.000000 0.180000
27741600.0 0.000000 0.160000
27745200.0 0.000000 0.160000
27748800.0 0.000000 0.180000
27752400.0 0.000000 0.280000
27756000.0 0.000000 0.400000
27759600.0 0.008665 0.450000
27763200.0 0.183525 0.500000
27766800.0 0.375426 0.550000
27770400.0 0.524117 0.580000
27774000.0 0.621122 0.600000
27777600.0 0.664532 0.580000
27781200.0 0.654693 0.550000
27784800.0 0.592868 0.520000
27788400.0 0.481026 0.550000
27792000.0 0.322949 0.680000
27795600.0 0.130326 0.880000
27799200.0 0.000198 1.000000
27802800.0 0.000000 0.950000
27806400.0 0.000000 0.750000
27810000.0 0.000000 0.520000
27813600.0 0.000000 0.350000
27817200.0 0.000000 0.260000
27820800.0 0.000000 0.220000
27824400.0 0.000000 0.180000
27828000.0 0.000000 0.160000
27831600.0 0.000000 0.160000
27835200.0 0.000000 0.180000
27838800.0 0.000000 0.280000
27842400.0 0.000000 0.400000
27846000.0 0.008160 0.450000
27849600.0 0.182357 0.500000
27853200.0 0.374393 0.550000
27856800.0 0.523213 0.580000
27860400.0 0.620362 0.600000
27864000.0 0.663942 0.580000
27867600.0 0.654299 0.550000
27871200.0 0.592692 0.520000
27874800.0 0.481075 0.550000
27878400.0 0.323186 0.680000
27882000.0 0.130585 0.880000
27885600.0 0.000199 1.000000
27889200.0 0.000000 0.950000
27892800.0 0.000000 0.750000
27896400.0 0.000000 0.520000
27900000.0 0.000000 0.350000
27903600.0 0.000000 0.260000
27907200.0 0.000000 0.220000
27910800.0 0.000000 0.180000
27914400.0 0.000000 0.160000
27918000.0 0.000000 0.160000
27921600.0 0.000000 0.180000
27925200.0 0.000000 0.280000
27928800.0 0.000000 0.400000
27932400.0 0.007662 0.450000
27936000.0 0.181159 0.500000
27939600.0 0.373336 0.550000
27943200.0 0.522296 0.580000
27946800.0 0.619601 0.600000
27950400.0 0.663363 0.580000
27954000.0 0.653929 0.550000
27957600.0 0.592552 0.520000
27961200.0 0.481171 0.550000
27964800.0 0.323482 0.680000
27968400.0 0.130909 0.880000
27972000.0 0.000201 1.000000
27975600.0 0.000000 0.950000
27979200.0 0.000000 0.750000
27982800.0 0.000000 0.520000
27986400.0 0.000000 0.350000
27990000.0 0.000000 0.260000
27993600.0 0.000000 0.220000
27997200.0 0.000000 0.180000
28000800.0 0.000000 0.160000
28004400.0 0.000000 0.160000
28008000.0 0.000000 0.180000
28011600.0 0.000000 0.280000
28015200.0 0.000000 0.400000
28018800.0 0.007170 0.450000
28022400.0 0.179932 0.500000
28026000.0 0.372258 0.550000
28029600.0 0.521368 0.580000
28033200.0 0.618840 0.600000
28036800.0 0.662796 0.580000
28040400.0 0.653584 0.550000
28044000.0 0.592448 0.520000
28047600.0 0.481316 0.550000
28051200.0 0.323838 0.680000
28054800.0 0.131299 0.880000
28058400.0 0.000205 1.000000
28062000.0 0.000000 0.950000
28065600.0 0.000000 0.750000
28069200.0 0.000000 0.520000
28072800.0 0.000000 0.350000
28076400.0 0.000000 0.260000
28080000.0 0.000000 0.220000
28083600.0 0.000000 0.180000
28087200.0 0.000000 0.160000
28090800.0 0.000000 0.160000
28094400.0 0.000000 0.180000
28098000.0 0.000000 0.280000
28101600.0 0.000000 0.400000
28105200.0 0.006688 0.450000
28108800.0 0.178678 0.500000
28112400.0 0.371159 0.550000
28116000.0 0.520431 0.580000
28119600.0 0.618081 0.600000
28123200.0 0.662244 0.580000
28126800.0 0.653264 0.550000
28130400.0 0.592383 0.520000
28134000.0 0.481510 0.550000
28137600.0 0.324255 0.680000
28141200.0 0.131755 0.880000
28144800.0 0.000211 1.000000
28148400.0 0.000000 0.950000
28152000.0 0.000000 0.750000
28155600.0 0.000000 0.520000
28159200.0 0.000000 0.350000
28162800.0 0.000000 0.260000
28166400.0 0.000000 0.220000
28170000.0 0.000000 0.180000
28173600.0 0.000000 0.160000
28177200.0 0.000000 0.160000
28180800.0 0.000000 0.180000
28184400.0 0.000000 0.280000
28188000.0 0.000000 0.400000
28191600.0 0.006217 0.450000
28195200.0 0.177398 0.500000
28198800.0 0.370041 0.550000
28202400.0 0.519485 0.580000
28206000.0 0.617326 0.600000
28209600.0 0.661708 0.580000
28213200.0 0.652973 0.550000
28216800.0 0.592357 0.520000
28220400.0 0.481755 0.550000
28224000.0 0.324732 0.680000
28227600.0 0.132278 0.880000
28231200.0 0.000220 1.000000
28234800.0 0.000000 0.950000
28238400.0 0.000000 0.750000
28242000.0 0.000000 0.520000
28245600.0 0.000000 0.350000
28249200.0 0.000000 0.260000
28252800.0 0.000000 0.220000
28256400.0 0.000000 0.180000
28260000.0 0.000000 0.160000
28263600.0 0.000000 0.160000
28267200.0 0.000000 0.180000
28270800.0 0.000000 0.280000
28274400.0 0.000000 0.400000
28278000.0 0.005757 0.450000
28281600.0 0.176092 0.500000
28285200.0 0.368906 0.550000
28288800.0 0.518532 0.580000
28292400.0 0.616576 0.600000
28296000.0 0.661188 0.580000
28299600.0 0.652710 0.550000
28303200.0 0.592371 0.520000
28306800.0 0.482050 0.550000
28310400.0 0.325270 0.680000
28314000.0 0.132869 0.880000
28317600.0 0.000230 1.000000
28321200.0 0.000000 0.950000
28324800.0 0.000000 0.750000
28328400.0 0.000000 0.520000
28332000.0 0.000000 0.350000
28335600.0 0.000000 0.260000
